master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12,store_type
d39d01a0-2162-11ea-9618-000d3a38a36f,Android App,Desktop,2019-08-09,2021-05-14,2021-05-14,2020-03-15,2.0,2.0,380.46,431.97,[],A
1886236c-7408-11ea-92d0-000d3a38a36f,Ios App,Offline,2020-04-01,2021-01-29,2020-04-01,2021-01-29,1.0,1.0,325.78,319.92,[AKTIFSPOR],A
6686c894-a5b1-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-09-13,2021-01-11,2018-09-13,2021-01-11,1.0,1.0,59.99,139.99,[AKTIFSPOR],"A,B"
c58760aa-a459-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-21,2021-03-25,2021-03-25,2020-07-24,1.0,2.0,220.48,89.99,"[ERKEK, AKTIFSPOR]",A
90bfc610-b042-11e9-9757-000d3a38a36f,Mobile,Offline,2018-11-11,2020-07-22,2018-11-11,2020-07-22,1.0,2.0,179.98,67.99,[KADIN],A
99f79740-a696-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2013-11-26,2020-08-11,2020-08-11,2020-01-03,7.0,1.0,152.89,711.76,"[AKTIFCOCUK, COCUK, KADIN]","A,B"
739e20ae-12e4-11ea-a001-000d3a38a36f,Android App,Mobile,2019-04-08,2021-04-28,2021-04-28,2019-04-08,3.0,1.0,94.98,281.82,"[AKTIFCOCUK, AKTIFSPOR]",A
0e2839ca-a26a-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-12,2020-07-28,2020-07-28,2019-03-12,2.0,1.0,49.99,187.48,[ERKEK],A
88a202b4-d643-11e9-93bc-000d3a38a36f,Ios App,Ios App,2019-08-21,2020-11-28,2020-11-28,2019-08-21,5.0,1.0,119.98,452.93,[KADIN],A
330db1a8-a769-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2015-02-05,2020-09-29,2020-09-29,2020-01-29,4.0,4.0,450.6,595.47,[],A
3a281b38-1c8d-11ea-a490-000d3a38a36f,Ios App,Ios App,2019-09-19,2021-04-29,2021-04-29,2020-02-15,4.0,2.0,259.97,481.4,[AKTIFSPOR],A
0485425c-ac40-11e9-a2fc-000d3a38a36f,Mobile,Desktop,2018-03-27,2021-05-01,2021-05-01,2019-10-31,4.0,2.0,189.98,1050.06,[AKTIFSPOR],"A,B"
7506b204-fe39-11e9-a5e8-000d3a38a36f,Mobile,Desktop,2019-11-03,2021-03-29,2021-03-29,2019-11-03,3.0,1.0,89.99,263.95,"[KADIN, AKTIFSPOR]",A
d6879a9e-ac0d-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-05-04,2021-03-04,2020-05-31,2021-03-04,4.0,1.0,145.98,564.44,"[ERKEK, KADIN, AKTIFSPOR]",A
959ef244-1d59-11ea-a490-000d3a38a36f,Android App,Android App,2019-10-13,2020-07-10,2020-07-10,2020-02-05,2.0,2.0,109.98,432.45,[ERKEK],A
1187e2e0-a3f6-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-04-09,2020-10-12,2020-10-12,2019-04-09,1.0,1.0,99.99,44.99,[ERKEK],A
bc87fa26-ded5-11e9-957d-000d3a38a36f,Android App,Offline,2019-09-24,2020-11-05,2020-05-14,2020-11-05,1.0,2.0,200.72,533.0,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",A
587c5f62-e09c-11ea-b5cd-000d3a38a36f,Desktop,Offline,2020-08-17,2021-04-28,2020-08-18,2021-04-28,6.0,1.0,311.96,803.48,"[COCUK, AKTIFSPOR]",A
efadadce-a1b3-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-02-25,2021-01-24,2021-01-24,2020-09-25,2.0,2.0,227.48,331.47,"[ERKEK, AKTIFSPOR]",A
8d8b20a8-ea9c-11ea-9047-000d3a38a36f,Mobile,Mobile,2020-08-30,2021-05-28,2021-05-28,2020-08-30,1.0,1.0,110.49,259.93,[AKTIFSPOR],A
7cc77708-a8cb-11e9-a2fc-000d3a38a36f,Android App,Offline,2020-01-19,2021-03-12,2021-01-07,2021-03-12,4.0,2.0,589.7,860.57,"[AKTIFCOCUK, COCUK]",A
092f1f16-8e22-11ea-8f41-000d3a38a36f,Ios App,Offline,2020-05-08,2020-11-05,2020-05-08,2020-11-05,1.0,1.0,129.98,135.99,"[AKTIFCOCUK, COCUK]",A
74859fb0-b0ce-11e9-9757-000d3a38a36f,Android App,Offline,2019-04-26,2020-10-18,2019-04-26,2020-10-18,1.0,1.0,163.46,344.37,"[ERKEK, KADIN]",A
0b6d91d4-5b3e-11ea-aac4-000d3a38a36f,Android App,Android App,2020-02-18,2021-05-19,2021-05-19,2020-10-20,3.0,2.0,231.23,263.36,[ERKEK],A
2e9cb658-a94b-11e9-a2fc-000d3a38a36f,Android App,Offline,2016-10-09,2021-03-29,2020-09-17,2021-03-29,4.0,2.0,170.94,483.25,"[ERKEK, COCUK, KADIN]",A
85a7c094-a5b5-11e9-a2fc-000d3a38a36f,Ios App,Mobile,2015-04-15,2021-01-17,2021-01-17,2020-03-07,14.0,1.0,210.48,1292.43,[COCUK],A
9c9aa436-a4cc-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-05-23,2020-11-13,2020-11-13,2019-05-23,1.0,1.0,79.99,319.2,[],A
8237422a-a32d-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-24,2020-12-25,2020-12-25,2019-12-15,1.0,2.0,149.98,99.98,"[ERKEK, KADIN]",A
3f49cca8-fe22-11e9-a5e8-000d3a38a36f,Android App,Offline,2019-11-03,2021-03-06,2020-06-15,2021-03-06,4.0,6.0,675.52,806.92,"[AKTIFCOCUK, KADIN]",A
6496b330-5b07-11ea-9c76-000d3a38a36f,Mobile,Mobile,2020-02-12,2020-08-29,2020-08-29,2020-02-12,1.0,1.0,72.98,94.99,[COCUK],A
65c5b160-c822-11ea-a167-000d3a38a36f,Android App,Android App,2020-07-17,2021-05-06,2021-05-06,2020-07-18,2.0,2.0,120.48,169.0,"[COCUK, KADIN]",A
a2c1ac88-b402-11ea-96bf-000d3a38a36f,Desktop,Offline,2020-06-22,2020-10-03,2020-06-22,2020-10-03,1.0,2.0,90.46,157.25,"[COCUK, KADIN]",A
39ef9548-860e-11ea-a90b-000d3a38a36f,Mobile,Offline,2020-04-24,2021-03-08,2020-04-24,2021-03-08,1.0,3.0,311.83,118.99,"[AKTIFCOCUK, ERKEK, KADIN]",A
b085b8d0-2160-11ea-9618-000d3a38a36f,Ios App,Ios App,2019-09-02,2021-02-16,2021-02-16,2019-12-04,1.0,2.0,169.98,119.69,[ERKEK],A
9e7014d6-ff2a-11e9-a5e8-000d3a38a36f,Mobile,Offline,2019-03-29,2021-03-13,2020-06-21,2021-03-13,3.0,3.0,314.96,556.92,[AKTIFSPOR],A
f5b40e0e-714f-11ea-adca-000d3a38a36f,Mobile,Offline,2014-09-05,2021-05-21,2020-11-26,2021-05-21,7.0,2.0,318.96,1095.81,"[KADIN, AKTIFSPOR]","A,B"
7bdf6304-a1dd-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-03-01,2021-04-06,2021-04-06,2019-03-01,1.0,1.0,99.99,267.99,[],A
d8fb3bd6-9e03-11e9-9897-000d3a38a36f,Android App,Android App,2018-05-17,2021-04-30,2021-04-30,2019-10-04,2.0,2.0,339.98,389.92,[],"A,B"
def3e018-9e41-11e9-9897-000d3a38a36f,Mobile,Offline,2018-08-14,2020-11-15,2018-08-14,2020-11-15,1.0,4.0,759.68,177.99,"[KADIN, AKTIFSPOR]","A,B"
0978e69c-afba-11e9-9757-000d3a38a36f,Ios App,Offline,2020-08-11,2020-11-13,2020-08-11,2020-11-13,1.0,1.0,19.99,133.98,"[COCUK, KADIN]",A
6f8458be-ac21-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2018-03-25,2020-06-24,2020-06-24,2019-04-18,6.0,1.0,79.99,565.9,"[COCUK, KADIN]","A,B"
8c23d2fa-0145-11ea-a5e8-000d3a38a36f,Ios App,Mobile,2019-10-06,2021-01-14,2021-01-14,2019-10-06,4.0,1.0,109.99,1738.74,[],"A,B"
03dbdc62-d625-11e9-93bc-000d3a38a36f,Ios App,Offline,2019-10-31,2021-04-29,2020-09-17,2021-04-29,1.0,2.0,439.98,252.49,[AKTIFSPOR],"A,B"
28536fc2-ff21-11e9-a5e8-000d3a38a36f,Ios App,Ios App,2019-09-06,2020-12-17,2020-12-17,2019-09-26,5.0,2.0,119.98,385.94,"[AKTIFCOCUK, ERKEK, COCUK]",A
dd45733c-d6e8-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-03,2021-01-11,2021-01-11,2019-09-03,3.0,1.0,99.99,534.26,"[ERKEK, KADIN, AKTIFSPOR]",A
4a57bd00-99e8-11ea-a274-000d3a38a36f,Android App,Offline,2020-05-18,2021-04-09,2020-05-18,2021-04-09,1.0,1.0,149.99,207.99,[],"A,B"
985050e6-2cb2-11eb-b280-000d3a38a36f,Android App,Android App,2020-11-22,2020-12-17,2020-12-17,2020-11-22,1.0,1.0,329.96,104.97,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",A
a6854672-a936-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-12-17,2021-01-25,2019-06-16,2021-01-25,3.0,4.0,360.45,346.47,[AKTIFCOCUK],A
47a25d5c-a5d0-11e9-a2fc-000d3a38a36f,Android App,Offline,2017-01-26,2021-05-20,2021-02-13,2021-05-20,6.0,2.0,350.85,479.55,[ERKEK],A
da61781c-b09d-11e9-9757-000d3a38a36f,Android App,Mobile,2018-10-23,2021-02-03,2021-02-03,2019-09-28,9.0,1.0,149.97,1608.81,"[ERKEK, AKTIFSPOR]",A
6bda233e-5445-11ea-b1db-000d3a38a36f,Mobile,Mobile,2019-12-18,2020-11-08,2020-11-08,2019-12-18,2.0,1.0,119.99,223.97,[ERKEK],A
3fd7beb4-cc1c-11ea-b305-000d3a38a36f,Android App,Android App,2020-07-21,2021-05-25,2021-05-25,2020-07-21,1.0,1.0,319.99,351.2,[AKTIFSPOR],"A,B"
43864b86-5bc7-11ea-9952-000d3a38a36f,Android App,Android App,2019-12-16,2020-11-30,2020-11-30,2019-12-16,1.0,2.0,319.96,48.99,[AKTIFCOCUK],A
c3de78c0-7068-11ea-8369-000d3a38a36f,Android App,Android App,2020-02-08,2021-05-02,2021-05-02,2020-02-08,1.0,1.0,115.48,171.9,[COCUK],A
e1e580ec-a738-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-12-14,2020-06-06,2014-12-14,2020-06-06,1.0,3.0,410.96,86.39,[ERKEK],A
18afda70-3dd2-11ea-9e19-000d3a38a36f,Android App,Android App,2019-11-14,2020-06-29,2020-06-29,2019-11-17,3.0,2.0,665.71,1154.85,"[ERKEK, AKTIFSPOR]",A
cccba572-ff1e-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-11-04,2021-05-27,2021-05-27,2021-05-17,1.0,2.0,163.86,66.37,"[KADIN, AKTIFSPOR]",A
761a8854-2b80-11ea-9d27-000d3a38a36f,Android App,Offline,2019-11-30,2020-10-24,2020-04-15,2020-10-24,1.0,2.0,200.48,69.99,[KADIN],A
259dd4c6-5b4b-11ea-8d58-000d3a38a36f,Mobile,Mobile,2020-01-22,2021-05-07,2021-05-07,2020-03-03,1.0,2.0,201.23,196.35,[],A
6961677e-707f-11ea-8369-000d3a38a36f,Android App,Android App,2020-02-09,2021-05-11,2021-05-11,2020-02-09,2.0,1.0,220.73,261.96,"[ERKEK, KADIN]",A
8887ba9a-b144-11e9-9757-000d3a38a36f,Android App,Android App,2019-06-01,2020-10-19,2020-10-19,2019-12-30,2.0,1.0,79.99,339.95,"[ERKEK, AKTIFSPOR]",A
de869396-9756-11ea-a9c8-000d3a38a36f,Android App,Offline,2020-05-12,2020-08-06,2020-05-12,2020-08-06,1.0,1.0,239.98,149.99,[AKTIFCOCUK],"A,B"
5ba0ae22-d7b6-11e9-93bc-000d3a38a36f,Mobile,Desktop,2019-09-15,2020-11-30,2020-11-30,2019-09-15,2.0,1.0,199.98,1038.63,"[COCUK, KADIN, AKTIFSPOR]","A,C"
0bec36b6-aacb-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2016-10-24,2020-09-20,2020-09-20,2019-06-30,2.0,1.0,29.99,286.88,[KADIN],A
04f39bf8-23aa-11ea-8523-000d3a38a36f,Mobile,Mobile,2019-04-19,2020-12-09,2020-12-09,2019-04-19,1.0,1.0,69.99,90.99,[ERKEK],A
866d227a-b097-11e9-9757-000d3a38a36f,Desktop,Offline,2015-11-25,2021-03-03,2017-06-19,2021-03-03,3.0,6.0,565.43,328.98,[KADIN],A
f3ff13fc-fe30-11e9-a5e8-000d3a38a36f,Mobile,Mobile,2019-11-03,2021-05-16,2021-05-16,2019-11-03,1.0,1.0,99.99,116.24,[],A
0a1d8e8e-5bec-11ea-9294-000d3a38a36f,Mobile,Offline,2020-01-11,2021-03-03,2021-02-17,2021-03-03,1.0,3.0,289.85,76.75,"[COCUK, KADIN]",A
b1764b40-24fa-11ea-bf27-000d3a38a36f,Ios App,Ios App,2019-02-20,2021-04-16,2021-04-16,2019-02-20,2.0,1.0,29.99,170.98,[],"A,B"
a28e5956-b155-11e9-9757-000d3a38a36f,Desktop,Offline,2019-06-12,2021-03-20,2019-06-12,2021-03-20,1.0,2.0,299.88,129.99,[],"A,B"
67e96bfa-0033-11eb-8341-000d3a38a36f,Ios App,Android App,2019-08-03,2021-02-16,2021-02-16,2020-12-15,5.0,1.0,319.98,737.78,"[ERKEK, KADIN]",A
d4b47236-4f2e-11ea-99ba-000d3a38a36f,Android App,Offline,2019-12-03,2021-04-21,2021-03-20,2021-04-21,1.0,3.0,860.37,129.98,"[ERKEK, AKTIFSPOR]","A,B"
37515134-5b05-11ea-9762-000d3a38a36f,Android App,Android App,2020-02-15,2021-03-08,2021-03-08,2020-02-15,1.0,1.0,99.98,49.9,[],A
c81283e2-9f7a-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-02-28,2020-09-27,2020-09-27,2020-02-01,6.0,2.0,120.73,555.95,"[ERKEK, AKTIFSPOR]","A,B,C"
5548a57a-b25d-11ea-b736-000d3a38a36f,Mobile,Offline,2020-06-19,2021-02-18,2020-06-19,2021-02-18,1.0,2.0,241.86,189.57,"[COCUK, KADIN, AKTIFSPOR]",A
58422f12-a30e-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-03-23,2021-01-12,2021-01-12,2019-12-07,1.0,3.0,299.96,126.38,[],A
34502d20-d667-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-23,2021-04-01,2021-04-01,2021-03-17,1.0,3.0,449.97,152.22,[KADIN],A
cf8033ea-2b70-11ea-9d27-000d3a38a36f,Android App,Android App,2019-11-30,2021-04-26,2021-04-26,2021-01-11,3.0,5.0,816.42,480.96,[AKTIFSPOR],"A,B"
ebdfa56e-a7e7-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2015-06-22,2021-04-11,2021-04-11,2021-02-08,3.0,1.0,80.98,374.84,"[KADIN, AKTIFSPOR]",A
71b0055e-ab2a-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-10-13,2021-03-19,2017-10-13,2021-03-19,1.0,1.0,299.99,69.99,[],"A,B"
a52b46dc-edfb-11e9-9346-000d3a38a36f,Ios App,Offline,2019-10-12,2020-07-03,2019-12-01,2020-07-03,1.0,2.0,264.96,127.48,[ERKEK],A
3daf6142-7b35-11ea-8f20-000d3a38a36f,Android App,Offline,2020-04-10,2020-12-21,2020-05-04,2020-12-21,2.0,1.0,170.73,291.95,"[COCUK, AKTIFSPOR]",A
0b0b58b6-acbb-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-05-08,2021-01-27,2018-05-08,2021-01-27,1.0,2.0,183.98,119.99,[KADIN],A
4865bbe6-63c3-11eb-add3-000d3a38a36f,Android App,Offline,2021-01-31,2021-02-18,2021-01-31,2021-02-18,1.0,1.0,220.87,349.9,"[ERKEK, AKTIFSPOR]",A
bf814bb2-a5d5-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-10-02,2020-08-04,2019-12-20,2020-08-04,11.0,2.0,90.48,1474.34,[KADIN],"A,B"
2c8ee2a2-ff39-11e9-a5e8-000d3a38a36f,Ios App,Mobile,2019-09-25,2021-05-16,2021-05-16,2019-09-25,6.0,1.0,39.99,1459.53,"[AKTIFCOCUK, ERKEK, COCUK, AKTIFSPOR]",A
53668580-b89f-11eb-b5f8-000d3a38a36f,Mobile,Mobile,2019-10-31,2021-04-01,2021-04-01,2019-10-31,1.0,1.0,169.99,199.9,[],A
23c3b916-1e62-11ea-8bf2-000d3a38a36f,Android App,Android App,2019-11-29,2021-05-02,2021-05-02,2020-11-02,5.0,1.0,109.99,553.93,[AKTIFSPOR],A
5c2fa1e4-9bfc-11ea-a27a-000d3a38a36f,Android App,Offline,2020-04-20,2021-03-04,2021-01-17,2021-03-04,3.0,2.0,345.99,448.11,"[KADIN, AKTIFSPOR]","A,B"
c3cd973c-afff-11e9-9757-000d3a38a36f,Mobile,Offline,2019-03-18,2020-10-28,2020-02-08,2020-10-28,4.0,2.0,210.47,734.88,"[AKTIFCOCUK, AKTIFSPOR]",A
0ddf5e42-1e3b-11ea-8bf2-000d3a38a36f,Android App,Android App,2019-04-16,2020-07-21,2020-07-21,2019-04-16,1.0,1.0,149.99,186.1,[ERKEK],A
b5376efa-df15-11ea-9c1f-000d3a38a36f,Android App,Android App,2020-08-15,2021-02-12,2021-02-12,2020-08-15,2.0,1.0,140.49,417.08,"[KADIN, AKTIFSPOR]",A
d8bdbb6c-c4ea-11ea-98f7-000d3a38a36f,Android App,Offline,2020-07-10,2021-02-17,2020-07-12,2021-02-17,3.0,5.0,423.43,303.97,"[KADIN, AKTIFSPOR]",A
adbd0812-1286-11ea-a001-000d3a38a36f,Android App,Offline,2019-11-08,2020-07-27,2019-11-08,2020-07-27,1.0,1.0,279.0,174.97,[AKTIFSPOR],A
cca14ba2-d6a5-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-29,2020-07-20,2020-07-20,2019-08-29,1.0,1.0,189.9,29.99,[KADIN],A
c9da62cc-1a0d-11ea-941b-000d3a38a36f,Mobile,Mobile,2019-11-27,2020-12-26,2020-12-26,2020-11-20,4.0,2.0,959.98,772.27,[AKTIFSPOR],"A,B"
89134bde-ab84-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-12-14,2021-05-12,2021-05-12,2019-10-23,4.0,1.0,79.99,661.77,[],"A,B"
3d307a80-ab0b-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-09-15,2020-09-11,2020-09-11,2020-06-30,6.0,1.0,249.98,701.87,"[ERKEK, COCUK, KADIN, AKTIFSPOR]","A,B"
3a30690a-afb4-11e9-9757-000d3a38a36f,Mobile,Mobile,2019-01-11,2021-05-17,2021-05-17,2019-11-05,3.0,1.0,119.99,504.4,[],"A,C"
fca94ae2-b176-11e9-89fa-000d3a38a36f,Mobile,Mobile,2019-07-15,2021-02-28,2021-02-28,2019-07-18,4.0,1.0,59.99,569.97,"[KADIN, AKTIFSPOR]",A
4ebad710-1c84-11ea-a490-000d3a38a36f,Mobile,Mobile,2019-09-12,2021-04-09,2021-04-09,2019-09-12,1.0,1.0,179.98,319.2,[],"A,B"
8aa9d244-d7bf-11e9-93bc-000d3a38a36f,Android App,Android App,2019-09-15,2021-04-22,2021-04-22,2019-09-15,4.0,1.0,39.99,413.59,[AKTIFCOCUK],A
e6ee8d1c-a6e4-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2014-08-27,2020-08-10,2020-08-10,2019-11-10,6.0,2.0,159.98,273.25,[KADIN],A
0ebc99d4-e073-11e9-957d-000d3a38a36f,Mobile,Mobile,2019-09-26,2020-11-19,2020-11-19,2019-12-25,1.0,2.0,390.72,178.48,[KADIN],A
70f0fd00-aaf6-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-08-22,2021-01-25,2021-01-25,2020-09-08,2.0,1.0,40.49,317.93,"[ERKEK, COCUK, KADIN]",A
413d2016-1e9b-11ea-aa32-000d3a38a36f,Desktop,Desktop,2019-08-31,2021-05-12,2021-05-12,2019-08-31,1.0,1.0,99.99,80.75,[],A
25be81c2-e547-11ea-b769-000d3a38a36f,Android App,Android App,2020-08-23,2021-01-07,2021-01-07,2020-08-23,1.0,1.0,120.49,447.84,[AKTIFSPOR],A
c22bc2de-2122-11ea-b50a-000d3a38a36f,Android App,Android App,2019-03-16,2021-05-21,2021-05-21,2019-08-28,1.0,2.0,79.98,44.99,[],A
0ab7b8b6-87a1-11ea-ace9-000d3a38a36f,Android App,Offline,2020-04-26,2021-05-25,2021-01-26,2021-05-25,4.0,2.0,460.45,601.11,"[COCUK, AKTIFSPOR]","A,B"
613b6038-ac56-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-04-24,2021-05-17,2020-09-01,2021-05-17,8.0,2.0,215.96,1286.53,"[ERKEK, KADIN, AKTIFSPOR]","A,B"
28d18a86-acd0-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2018-05-15,2020-12-04,2020-12-04,2019-12-04,4.0,1.0,229.0,624.36,"[ERKEK, KADIN, AKTIFSPOR]","A,C"
1e3afa5a-9db5-11e9-9897-000d3a38a36f,Ios App,Ios App,2019-02-14,2021-03-10,2021-03-10,2019-02-14,2.0,1.0,19.99,929.45,"[ERKEK, COCUK]",A
429d2888-44bc-11ea-8b43-000d3a38a36f,Ios App,Ios App,2019-11-14,2021-05-18,2021-05-18,2019-11-14,1.0,1.0,112.98,254.99,[],A
1784227a-ab36-11e9-a2fc-000d3a38a36f,Android App,Mobile,2018-02-03,2021-04-22,2021-04-22,2019-08-23,7.0,2.0,189.98,975.83,[],A
c83ae112-ddea-11e9-a848-000d3a38a36f,Desktop,Offline,2019-07-27,2021-01-26,2019-09-23,2021-01-26,1.0,2.0,60.87,19.99,[KADIN],A
0303e4e6-a0f2-11e9-a2fc-000d3a38a36f,Ios App,Offline,2019-02-15,2021-02-09,2020-03-29,2021-02-09,2.0,9.0,580.64,432.11,[ERKEK],A
4d50fd52-224a-11ea-8523-000d3a38a36f,Mobile,Mobile,2019-10-31,2021-02-22,2021-02-22,2021-02-12,1.0,3.0,583.89,297.12,"[COCUK, AKTIFSPOR]",A
61221c0c-a87a-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-09-29,2020-07-24,2018-07-23,2020-07-24,4.0,1.0,99.99,304.96,[AKTIFCOCUK],A
908e50c6-9e04-11e9-9897-000d3a38a36f,Mobile,Offline,2018-05-18,2020-07-11,2018-05-18,2020-07-11,1.0,2.0,160.48,55.99,[AKTIFSPOR],"A,B"
627e1f18-b097-11e9-9757-000d3a38a36f,Desktop,Desktop,2018-10-24,2021-04-13,2021-04-13,2021-04-09,3.0,1.0,119.86,433.99,[KADIN],A
bd93556c-adfe-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-30,2021-04-09,2021-04-09,2019-07-30,5.0,1.0,69.99,591.62,"[KADIN, AKTIFSPOR]",A
d99a3bbe-a9d9-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2017-03-25,2020-10-06,2020-10-06,2019-02-23,5.0,2.0,29.98,714.43,"[ERKEK, AKTIFSPOR]",A
c1b04c72-6b81-11ea-9c62-000d3a38a36f,Android App,Offline,2020-03-19,2020-06-03,2020-03-19,2020-06-03,1.0,1.0,39.99,142.57,[COCUK],A
a345686a-e45b-11e9-ad00-000d3a38a36f,Android App,Android App,2019-10-01,2021-02-27,2021-02-27,2019-10-01,1.0,1.0,149.97,341.77,"[ERKEK, AKTIFSPOR]",A
ffc901da-8c4b-11ea-8f41-000d3a38a36f,Desktop,Offline,2020-05-02,2020-11-18,2020-05-02,2020-11-18,1.0,2.0,270.96,183.98,"[ERKEK, AKTIFSPOR]",A
0fe01206-1e66-11ea-aa32-000d3a38a36f,Desktop,Desktop,2019-02-16,2021-01-27,2021-01-27,2019-02-16,1.0,1.0,134.97,178.3,[AKTIFSPOR],A
2eb3eb2c-edff-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-12,2021-04-30,2021-04-30,2019-10-12,1.0,1.0,119.99,84.5,[KADIN],"A,B"
ced6f4e8-5b3f-11ea-b394-000d3a38a36f,Android App,Android App,2020-01-12,2020-06-12,2020-06-12,2020-01-12,1.0,1.0,89.99,101.98,[ERKEK],A
0c2bb4d4-a5b8-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-09-15,2020-07-07,2018-09-15,2020-07-07,1.0,2.0,223.96,179.0,"[ERKEK, KADIN]",A
e101681a-6648-11ea-82da-000d3a38a36f,Android App,Android App,2020-03-14,2021-05-05,2021-05-05,2021-04-13,2.0,3.0,1185.2,554.84,"[KADIN, AKTIFSPOR]",A
be3710a2-2677-11ea-b9a0-000d3a38a36f,Android App,Android App,2019-08-31,2020-12-19,2020-12-19,2019-11-03,3.0,2.0,259.97,577.86,"[KADIN, AKTIFSPOR]",A
9f585282-9e63-11e9-9897-000d3a38a36f,Desktop,Offline,2016-02-17,2021-04-21,2016-04-22,2021-04-21,2.0,2.0,354.97,299.95,[KADIN],A
80b017b6-7afe-11ea-8f20-000d3a38a36f,Ios App,Android App,2019-03-03,2020-11-07,2020-11-07,2020-03-01,4.0,2.0,95.47,482.89,[AKTIFSPOR],"A,B"
18758640-d612-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-14,2021-05-13,2021-05-13,2019-08-14,1.0,1.0,89.99,260.98,[ERKEK],A
05c9d684-adba-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-01-06,2020-11-17,2020-11-17,2019-11-20,4.0,1.0,99.98,489.67,[AKTIFCOCUK],A
81f10526-11e6-11ea-b630-000d3a38a36f,Mobile,Offline,2019-10-28,2020-08-24,2019-11-10,2020-08-24,1.0,4.0,309.96,174.98,[AKTIFSPOR],A
75590bee-acd6-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-03-02,2020-12-22,2020-12-22,2019-08-31,7.0,3.0,169.97,891.34,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]","A,B"
735de99c-a964-11e9-a2fc-000d3a38a36f,Desktop,Offline,2016-08-16,2021-04-29,2016-09-04,2021-04-29,3.0,3.0,546.82,346.98,"[KADIN, AKTIFSPOR]",A
2d3239de-ac28-11e9-a2fc-000d3a38a36f,Android App,Mobile,2018-04-03,2021-04-15,2021-04-15,2020-03-10,5.0,1.0,59.99,518.96,[],A
3346857a-7dc7-11ea-80af-000d3a38a36f,Mobile,Offline,2020-04-13,2020-09-06,2020-04-13,2020-09-06,1.0,1.0,89.99,163.96,[AKTIFSPOR],A
e90a0318-23d7-11ea-8523-000d3a38a36f,Android App,Android App,2019-02-27,2021-05-15,2021-05-15,2020-09-20,8.0,4.0,185.94,914.64,"[ERKEK, KADIN, AKTIFSPOR]",A
5ca4ee2c-b179-11e9-89fa-000d3a38a36f,Ios App,Ios App,2019-07-15,2020-11-05,2020-11-05,2019-09-29,3.0,1.0,169.98,239.97,[COCUK],A
0c5728b6-a98d-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-12-23,2021-04-28,2016-12-23,2021-04-28,1.0,1.0,159.98,89.99,[],"A,B"
a16358e4-22be-11ea-8523-000d3a38a36f,Ios App,Ios App,2019-10-21,2020-06-17,2020-06-17,2019-10-21,1.0,1.0,89.99,182.18,"[ERKEK, AKTIFSPOR]","A,B"
127a064c-1dbd-11ea-8bf2-000d3a38a36f,Android App,Android App,2019-08-07,2021-01-17,2021-01-17,2019-08-07,8.0,1.0,49.99,2706.85,"[ERKEK, AKTIFSPOR]","A,B"
